Site,Quadrat,Height,Latitude,Longitude,Day,Month,Year,Slope,Aspect,Substrate,Relief,Observer,Species Code,Square,Measurement,Measurement Type,Group,Classification,Size,Distinctive trait,Common name,Vocabulary,Unique Identifier,Name,CATAMI Unique Identifier,CATAMI Name,CATAMI Version
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,10,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,11,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,12,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,13,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,14,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,15,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,16,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,17,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,18,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,19,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,20,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,21,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,22,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,23,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,24,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,CTHA,25,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,FUDI,1,1,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,FUDI,19,0.1,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,SEBA,2,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,LILI,4,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,LILI,7,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,LILI,17,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,LILI,20,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,LILI,21,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,3,High,42.313062,-70.950773,24,6,2021,1,60,Boulder,Low,McCollum,LILI,22,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,1,2,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,2,2,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,3,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,4,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,5,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,6,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,7,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,8,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,9,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,10,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,11,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,12,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,13,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,14,2,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,15,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,16,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,17,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,18,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,19,2,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,20,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,21,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,22,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,23,0.1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,24,1,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,CTHA,25,2,Percent Cover,Crustaceans,Cthamalus fragilis,NA,t-joint around lower part of opening,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,SEBA,1,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,SEBA,9,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,SEBA,14,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,SEBA,19,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,SEBA,20,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,SEBA,24,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,SEBA,25,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,FUDI,16,1,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,FUDI,19,2,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,FUDI,20,0.1,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,FUDI,25,0.1,Percent Cover,Brown Algae,Fucus distichus,NA,pointed receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,3,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,6,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,7,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,8,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,9,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,10,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,11,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,12,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,14,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,17,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,19,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,4,High,42.313034,-70.950713,24,6,2021,60,45,Boulder,Low,McCollum,LILI,25,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,1,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,2,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,6,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,7,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,10,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,11,3,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,12,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,14,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,16,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,17,3,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,18,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,19,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,20,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,21,0.1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,22,0.1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MAST,25,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,1,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,6,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,13,2,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,25,2,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,1,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,2,2,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,16,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,19,2,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,COPE,24,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,ULLA,7,3,Percent Cover,Green Algae,Ulva lactuca,NA,green wax paper,NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MYED,7,1,Percent Cover,Bivalves,Mytilus edulis,NA,"elongated, narrow end",Blue Mussel,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MYED,8,1,Percent Cover,Bivalves,Mytilus edulis,NA,"elongated, narrow end",Blue Mussel,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,MYED,14,2,Percent Cover,Bivalves,Mytilus edulis,NA,"elongated, narrow end",Blue Mussel,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CHCR,1,1,Percent Cover,Erect Red Algae,Chondrus crispus,NA,"flat blade, fan like branching",Irish moss,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,1,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,4,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,5,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,6,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,8,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,9,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,10,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,13,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,15,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,18,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,19,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,20,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,21,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,22,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,CLCI,23,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Peddocks,3,Low,42.30302,-70.927712,25,6,2021,10,50,Shell Hash,Flat,Laura,SLJ,2,1,Percent Cover,Brown Algae,Saccharina latissima,juvenile <10cm,NA,NA,NA,NA,NA,NA,NA,NA
